#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1450535,37107590,BO94DRAFT_100549,BO94DRAFT_100549,-,-,Unknown,-,ARF/SAR superfamily,protein-coding,-,-,-,ARF/SAR superfamily,20180721,-
1450535,37111829,BO94DRAFT_509054,BO94DRAFT_509054,-,-,Unknown,-,FAD-binding domain-containing protein,protein-coding,-,-,-,FAD-binding domain-containing protein,20181013,-
1450535,37111830,BO94DRAFT_509076,BO94DRAFT_509076,-,-,Unknown,-,general amidase GmdB,protein-coding,-,-,-,general amidase GmdB,20181013,-
1450535,37111831,BO94DRAFT_509087,BO94DRAFT_509087,-,-,Unknown,-,putative polyketide synthase,protein-coding,-,-,-,putative polyketide synthase,20181013,-
1450535,37111832,BO94DRAFT_509103,BO94DRAFT_509103,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111833,BO94DRAFT_509105,BO94DRAFT_509105,-,-,Unknown,-,kinase-like protein,protein-coding,-,-,-,kinase-like protein,20181013,-
1450535,37111834,BO94DRAFT_50918,BO94DRAFT_50918,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111835,BO94DRAFT_509208,BO94DRAFT_509208,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111836,BO94DRAFT_509263,BO94DRAFT_509263,-,-,Unknown,-,carboxylesterase,protein-coding,-,-,-,carboxylesterase,20181013,-
1450535,37111837,BO94DRAFT_509303,BO94DRAFT_509303,-,-,Unknown,-,amino acid permease,protein-coding,-,-,-,amino acid permease,20181013,-
1450535,37111838,BO94DRAFT_509304,BO94DRAFT_509304,-,-,Unknown,-,high affinity methionine permease,protein-coding,-,-,-,high affinity methionine permease,20181013,-
1450535,37111839,BO94DRAFT_509308,BO94DRAFT_509308,-,-,Unknown,-,phenylalanine ammonia-lyase,protein-coding,-,-,-,phenylalanine ammonia-lyase,20181013,-
1450535,37111840,BO94DRAFT_509316,BO94DRAFT_509316,-,-,Unknown,-,MATE efflux family protein,protein-coding,-,-,-,MATE efflux family protein,20181013,-
1450535,37111841,BO94DRAFT_509323,BO94DRAFT_509323,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111842,BO94DRAFT_509389,BO94DRAFT_509389,-,-,Unknown,-,TFIID-18kDa-domain-containing protein,protein-coding,-,-,-,TFIID-18kDa-domain-containing protein,20181013,-
1450535,37111843,BO94DRAFT_50939,BO94DRAFT_50939,-,-,Unknown,-,ubiquitin-conjugating enzyme,protein-coding,-,-,-,ubiquitin-conjugating enzyme,20181013,-
1450535,37111844,BO94DRAFT_509438,BO94DRAFT_509438,-,-,Unknown,-,amine oxidase,protein-coding,-,-,-,amine oxidase,20181013,-
1450535,37111845,BO94DRAFT_509450,BO94DRAFT_509450,-,-,Unknown,-,Sfi1-domain-containing protein,protein-coding,-,-,-,Sfi1-domain-containing protein,20181013,-
1450535,37111846,BO94DRAFT_509457,BO94DRAFT_509457,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111847,BO94DRAFT_509480,BO94DRAFT_509480,-,-,Unknown,-,putative short-chain dehydrogenase,protein-coding,-,-,-,putative short-chain dehydrogenase,20181013,-
1450535,37111848,BO94DRAFT_509507,BO94DRAFT_509507,-,-,Unknown,-,spermidine synthase,protein-coding,-,-,-,spermidine synthase,20181013,-
1450535,37111849,BO94DRAFT_509509,BO94DRAFT_509509,-,-,Unknown,-,ubiquinol-cytochrome C reductase complex subunit UcrQ,protein-coding,-,-,-,ubiquinol-cytochrome C reductase complex subunit UcrQ,20181013,-
1450535,37111850,BO94DRAFT_509526,BO94DRAFT_509526,-,-,Unknown,-,tubulin gamma chain,protein-coding,-,-,-,tubulin gamma chain,20181013,-
1450535,37111851,BO94DRAFT_509613,BO94DRAFT_509613,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111852,BO94DRAFT_509629,BO94DRAFT_509629,-,-,Unknown,-,SNF2 family helicase/ATPase PasG,protein-coding,-,-,-,SNF2 family helicase/ATPase PasG,20181013,-
1450535,37111853,BO94DRAFT_509690,BO94DRAFT_509690,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111854,BO94DRAFT_509704,BO94DRAFT_509704,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111855,BO94DRAFT_509770,BO94DRAFT_509770,-,-,Unknown,-,D-alanine--D-alanine ligase,protein-coding,-,-,-,D-alanine--D-alanine ligase,20181013,-
1450535,37111856,BO94DRAFT_509818,BO94DRAFT_509818,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111857,BO94DRAFT_509830,BO94DRAFT_509830,-,-,Unknown,-,GroES-like protein,protein-coding,-,-,-,GroES-like protein,20181013,-
1450535,37111858,BO94DRAFT_509862,BO94DRAFT_509862,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111859,BO94DRAFT_509921,BO94DRAFT_509921,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111860,BO94DRAFT_509959,BO94DRAFT_509959,-,-,Unknown,-,allantoate permease,protein-coding,-,-,-,allantoate permease,20181013,-
1450535,37111861,BO94DRAFT_509992,BO94DRAFT_509992,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111862,BO94DRAFT_510000,BO94DRAFT_510000,-,-,Unknown,-,ATP-dependent helicase dcl2-1,protein-coding,-,-,-,ATP-dependent helicase dcl2-1,20181013,-
1450535,37111863,BO94DRAFT_510007,BO94DRAFT_510007,-,-,Unknown,-,N-acetyl transferase,protein-coding,-,-,-,N-acetyl transferase,20181013,-
1450535,37111864,BO94DRAFT_510072,BO94DRAFT_510072,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111865,BO94DRAFT_510082,BO94DRAFT_510082,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111866,BO94DRAFT_510164,BO94DRAFT_510164,-,-,Unknown,-,oxidoreductase,protein-coding,-,-,-,oxidoreductase,20181013,-
1450535,37111867,BO94DRAFT_510171,BO94DRAFT_510171,-,-,Unknown,-,benzoate 4-monooxygenase cytochrome P450,protein-coding,-,-,-,benzoate 4-monooxygenase cytochrome P450,20181013,-
1450535,37111868,BO94DRAFT_510192,BO94DRAFT_510192,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111869,BO94DRAFT_510217,BO94DRAFT_510217,-,-,Unknown,-,histone-like transcription factor,protein-coding,-,-,-,histone-like transcription factor,20181013,-
1450535,37111870,BO94DRAFT_510240,BO94DRAFT_510240,-,-,Unknown,-,"1,4-alpha-glucan-branching enzyme",protein-coding,-,-,-,"1,4-alpha-glucan-branching enzyme",20181013,-
1450535,37111871,BO94DRAFT_510278,BO94DRAFT_510278,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111872,BO94DRAFT_510303,BO94DRAFT_510303,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20181013,-
1450535,37111873,BO94DRAFT_510312,BO94DRAFT_510312,-,-,Unknown,-,aromatic ring-opening dioxygenase family protein,protein-coding,-,-,-,aromatic ring-opening dioxygenase family protein,20181013,-
1450535,37111874,BO94DRAFT_510360,BO94DRAFT_510360,-,-,Unknown,-,RNA-binding domain-containing protein,protein-coding,-,-,-,RNA-binding domain-containing protein,20181013,-
1450535,37111875,BO94DRAFT_510361,BO94DRAFT_510361,-,-,Unknown,-,mitochondrial ribosomal protein L43,protein-coding,-,-,-,mitochondrial ribosomal protein L43,20181013,-
1450535,37111876,BO94DRAFT_510403,BO94DRAFT_510403,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111877,BO94DRAFT_510432,BO94DRAFT_510432,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111878,BO94DRAFT_510520,BO94DRAFT_510520,-,-,Unknown,-,putative alpha-glucuronidase A,protein-coding,-,-,-,putative alpha-glucuronidase A,20181013,-
1450535,37111879,BO94DRAFT_510532,BO94DRAFT_510532,-,-,Unknown,-,67 kDa myosin-cross-reactive antigen family protein,protein-coding,-,-,-,67 kDa myosin-cross-reactive antigen family protein,20181013,-
1450535,37111880,BO94DRAFT_510575,BO94DRAFT_510575,-,-,Unknown,-,MATE efflux family protein,protein-coding,-,-,-,MATE efflux family protein,20181013,-
1450535,37111881,BO94DRAFT_510587,BO94DRAFT_510587,-,-,Unknown,-,ATP-binding cassette transporter,protein-coding,-,-,-,ATP-binding cassette transporter,20181013,-
1450535,37111882,BO94DRAFT_510614,BO94DRAFT_510614,-,-,Unknown,-,ribosomal protein L4,protein-coding,-,-,-,ribosomal protein L4,20181013,-
1450535,37111883,BO94DRAFT_510654,BO94DRAFT_510654,-,-,Unknown,-,cullin-4B,protein-coding,-,-,-,cullin-4B,20181013,-
1450535,37111884,BO94DRAFT_510705,BO94DRAFT_510705,-,-,Unknown,-,2-amino-3-carboxymuconate-6-semialdehyde decarboxylase,protein-coding,-,-,-,2-amino-3-carboxymuconate-6-semialdehyde decarboxylase,20181013,-
1450535,37111885,BO94DRAFT_510761,BO94DRAFT_510761,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111886,BO94DRAFT_510768,BO94DRAFT_510768,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111887,BO94DRAFT_510803,BO94DRAFT_510803,-,-,Unknown,-,catalase-domain-containing protein,protein-coding,-,-,-,catalase-domain-containing protein,20181013,-
1450535,37111888,BO94DRAFT_510844,BO94DRAFT_510844,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111889,BO94DRAFT_510868,BO94DRAFT_510868,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111890,BO94DRAFT_510914,BO94DRAFT_510914,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111891,BO94DRAFT_510936,BO94DRAFT_510936,-,-,Unknown,-,ketoacyl-synt-domain-containing protein,protein-coding,-,-,-,ketoacyl-synt-domain-containing protein,20181013,-
1450535,37111892,BO94DRAFT_510939,BO94DRAFT_510939,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20181013,-
1450535,37111893,BO94DRAFT_511011,BO94DRAFT_511011,-,-,Unknown,-,acyl-CoA synthetases /AMP-acid ligases II,protein-coding,-,-,-,acyl-CoA synthetases /AMP-acid ligases II,20181013,-
1450535,37111894,BO94DRAFT_511102,BO94DRAFT_511102,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111895,BO94DRAFT_511159,BO94DRAFT_511159,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111896,BO94DRAFT_511205,BO94DRAFT_511205,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20181013,-
1450535,37111897,BO94DRAFT_511208,BO94DRAFT_511208,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111898,BO94DRAFT_511219,BO94DRAFT_511219,-,-,Unknown,-,antigenic cell wall galactomanno protein,protein-coding,-,-,-,antigenic cell wall galactomanno protein,20181013,-
1450535,37111899,BO94DRAFT_511246,BO94DRAFT_511246,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111900,BO94DRAFT_511255,BO94DRAFT_511255,-,-,Unknown,-,"threonine dehydratase, biosynthetic",protein-coding,-,-,-,"threonine dehydratase, biosynthetic",20181013,-
1450535,37111901,BO94DRAFT_511259,BO94DRAFT_511259,-,-,Unknown,-,mitochondrial hypoxia responsive domain protein,protein-coding,-,-,-,mitochondrial hypoxia responsive domain protein,20181013,-
1450535,37111902,BO94DRAFT_511267,BO94DRAFT_511267,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111903,BO94DRAFT_511296,BO94DRAFT_511296,-,-,Unknown,-,2-hydroxychromene-2-carboxylate isomerase,protein-coding,-,-,-,2-hydroxychromene-2-carboxylate isomerase,20181013,-
1450535,37111904,BO94DRAFT_511316,BO94DRAFT_511316,-,-,Unknown,-,DNA polymerase delta subunit 2,protein-coding,-,-,-,DNA polymerase delta subunit 2,20181013,-
1450535,37111905,BO94DRAFT_511339,BO94DRAFT_511339,-,-,Unknown,-,Zn(II)2Cys6 transcription factor,protein-coding,-,-,-,Zn(II)2Cys6 transcription factor,20181013,-
1450535,37111906,BO94DRAFT_511349,BO94DRAFT_511349,-,-,Unknown,-,Metallo-hydrolase/oxidoreductase,protein-coding,-,-,-,Metallo-hydrolase/oxidoreductase,20181013,-
1450535,37111907,BO94DRAFT_511355,BO94DRAFT_511355,-,-,Unknown,-,amino acid transporter,protein-coding,-,-,-,amino acid transporter,20181013,-
1450535,37111908,BO94DRAFT_511380,BO94DRAFT_511380,-,-,Unknown,-,putative efflux pump antibiotic resistance protein,protein-coding,-,-,-,putative efflux pump antibiotic resistance protein,20181013,-
1450535,37111909,BO94DRAFT_511383,BO94DRAFT_511383,-,-,Unknown,-,P450 monooxygenase,protein-coding,-,-,-,P450 monooxygenase,20181013,-
1450535,37111910,BO94DRAFT_511415,BO94DRAFT_511415,-,-,Unknown,-,60S ribosome biogenesis protein Mak11,protein-coding,-,-,-,60S ribosome biogenesis protein Mak11,20181013,-
1450535,37111911,BO94DRAFT_511431,BO94DRAFT_511431,-,-,Unknown,-,snRNP assembly factor,protein-coding,-,-,-,snRNP assembly factor,20181013,-
1450535,37111912,BO94DRAFT_511434,BO94DRAFT_511434,-,-,Unknown,-,N-terminal nucleophile aminohydrolase,protein-coding,-,-,-,N-terminal nucleophile aminohydrolase,20181013,-
1450535,37111913,BO94DRAFT_511449,BO94DRAFT_511449,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111914,BO94DRAFT_511451,BO94DRAFT_511451,-,-,Unknown,-,UBX domain protein,protein-coding,-,-,-,UBX domain protein,20181013,-
1450535,37111915,BO94DRAFT_511466,BO94DRAFT_511466,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111916,BO94DRAFT_511489,BO94DRAFT_511489,-,-,Unknown,-,camp-mediated signaling protein Sok1,protein-coding,-,-,-,camp-mediated signaling protein Sok1,20181013,-
1450535,37111917,BO94DRAFT_511512,BO94DRAFT_511512,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111918,BO94DRAFT_511514,BO94DRAFT_511514,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111919,BO94DRAFT_511540,BO94DRAFT_511540,-,-,Unknown,-,DUF1742-domain-containing protein,protein-coding,-,-,-,DUF1742-domain-containing protein,20181013,-
1450535,37111920,BO94DRAFT_511561,BO94DRAFT_511561,-,-,Unknown,-,amino acid transporter,protein-coding,-,-,-,amino acid transporter,20181013,-
1450535,37111921,BO94DRAFT_511563,BO94DRAFT_511563,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111922,BO94DRAFT_511718,BO94DRAFT_511718,-,-,Unknown,-,3-hydroxy-3-methylglutaryl-coenzyme A reductase,protein-coding,-,-,-,3-hydroxy-3-methylglutaryl-coenzyme A reductase,20181013,-
1450535,37111923,BO94DRAFT_511733,BO94DRAFT_511733,-,-,Unknown,-,cytochrome b5,protein-coding,-,-,-,cytochrome b5,20181013,-
1450535,37111924,BO94DRAFT_511793,BO94DRAFT_511793,-,-,Unknown,-,DUF1783-domain-containing protein,protein-coding,-,-,-,DUF1783-domain-containing protein,20181013,-
1450535,37111925,BO94DRAFT_511820,BO94DRAFT_511820,-,-,Unknown,-,putative NADH-ubiquinone oxidoreductase 21 kDa subunit,protein-coding,-,-,-,putative NADH-ubiquinone oxidoreductase 21 kDa subunit,20180712,-
1450535,37111926,BO94DRAFT_511864,BO94DRAFT_511864,-,-,Unknown,-,putative alpha/beta fold family hydrolase,protein-coding,-,-,-,putative alpha/beta fold family hydrolase,20181013,-
1450535,37111927,BO94DRAFT_511875,BO94DRAFT_511875,-,-,Unknown,-,FMN-dependent dehydrogenase family protein,protein-coding,-,-,-,FMN-dependent dehydrogenase family protein,20181013,-
1450535,37111928,BO94DRAFT_511936,BO94DRAFT_511936,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111929,BO94DRAFT_511950,BO94DRAFT_511950,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111930,BO94DRAFT_511953,BO94DRAFT_511953,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20181013,-
1450535,37111931,BO94DRAFT_511964,BO94DRAFT_511964,-,-,Unknown,-,RTA1 domain protein,protein-coding,-,-,-,RTA1 domain protein,20181013,-
1450535,37111932,BO94DRAFT_511988,BO94DRAFT_511988,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111933,BO94DRAFT_512001,BO94DRAFT_512001,-,-,Unknown,-,polyamine oxidase,protein-coding,-,-,-,polyamine oxidase,20181013,-
1450535,37111934,BO94DRAFT_512011,BO94DRAFT_512011,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111935,BO94DRAFT_512040,BO94DRAFT_512040,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20181013,-
1450535,37111936,BO94DRAFT_512044,BO94DRAFT_512044,-,-,Unknown,-,Six-hairpin glycosidase,protein-coding,-,-,-,Six-hairpin glycosidase,20181013,-
1450535,37111937,BO94DRAFT_512063,BO94DRAFT_512063,-,-,Unknown,-,serine protein kinase,protein-coding,-,-,-,serine protein kinase,20181013,-
1450535,37111938,BO94DRAFT_512093,BO94DRAFT_512093,-,-,Unknown,-,methionine permease,protein-coding,-,-,-,methionine permease,20181013,-
1450535,37111939,BO94DRAFT_512138,BO94DRAFT_512138,-,-,Unknown,-,membrane transporter,protein-coding,-,-,-,membrane transporter,20181013,-
1450535,37111940,BO94DRAFT_512176,BO94DRAFT_512176,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111941,BO94DRAFT_512186,BO94DRAFT_512186,-,-,Unknown,-,DNA replication licensing factor MCM4,protein-coding,-,-,-,DNA replication licensing factor MCM4,20181013,-
1450535,37111942,BO94DRAFT_512209,BO94DRAFT_512209,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20181013,-
1450535,37111943,BO94DRAFT_512242,BO94DRAFT_512242,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20181013,-
1450535,37111944,BO94DRAFT_512249,BO94DRAFT_512249,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111945,BO94DRAFT_512255,BO94DRAFT_512255,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111946,BO94DRAFT_512267,BO94DRAFT_512267,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20181013,-
1450535,37111947,BO94DRAFT_512270,BO94DRAFT_512270,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20181013,-
1450535,37111948,BO94DRAFT_512274,BO94DRAFT_512274,-,-,Unknown,-,putative metallocarboxypeptidase ecm14,protein-coding,-,-,-,putative metallocarboxypeptidase ecm14,20181013,-
1450535,37111949,BO94DRAFT_512281,BO94DRAFT_512281,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37111950,BO94DRAFT_512317,BO94DRAFT_512317,-,-,Unknown,-,SNO glutamine amidotransferase,protein-coding,-,-,-,SNO glutamine amidotransferase,20181013,-
1450535,37111951,BO94DRAFT_512327,BO94DRAFT_512327,-,-,Unknown,-,rotamase-domain-containing protein,protein-coding,-,-,-,rotamase-domain-containing protein,20181013,-
1450535,37111952,BO94DRAFT_512338,BO94DRAFT_512338,-,-,Unknown,-,putative ATP-dependent RNA helicase Mrh4,protein-coding,-,-,-,putative ATP-dependent RNA helicase Mrh4,20181013,-
1450535,37111953,BO94DRAFT_512358,BO94DRAFT_512358,-,-,Unknown,-,WD repeat protein,protein-coding,-,-,-,WD repeat protein,20181013,-
1450535,37111954,BO94DRAFT_512427,BO94DRAFT_512427,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111955,BO94DRAFT_512510,BO94DRAFT_512510,-,-,Unknown,-,putative Xaa-Pro aminopeptidase pepP,protein-coding,-,-,-,putative Xaa-Pro aminopeptidase pepP,20181013,-
1450535,37111956,BO94DRAFT_512511,BO94DRAFT_512511,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37111957,BO94DRAFT_512536,BO94DRAFT_512536,-,-,Unknown,-,COP9 signalosome complex subunit 3,protein-coding,-,-,-,COP9 signalosome complex subunit 3,20181013,-
1450535,37111958,BO94DRAFT_512537,BO94DRAFT_512537,-,-,Unknown,-,gamma-glutamyl phosphate reductase,protein-coding,-,-,-,gamma-glutamyl phosphate reductase,20181013,-
1450535,37111959,BO94DRAFT_512556,BO94DRAFT_512556,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20181013,-
1450535,37111960,BO94DRAFT_512622,BO94DRAFT_512622,-,-,Unknown,-,rhamnogalacturonate lyase B,protein-coding,-,-,-,rhamnogalacturonate lyase B,20181013,-
1450535,37111961,BO94DRAFT_512630,BO94DRAFT_512630,-,-,Unknown,-,serine/threonine-protein phosphatase PP2A catalytic subunit,protein-coding,-,-,-,serine/threonine-protein phosphatase PP2A catalytic subunit,20181013,-
