#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
692275,27897640,SEPMUDRAFT_10026,SEPMUDRAFT_10026,-,-,Unknown,-,PLC-like phosphodiesterase,protein-coding,-,-,-,PLC-like phosphodiesterase,20200919,-
692275,27899429,SEPMUDRAFT_129530,SEPMUDRAFT_129530,-,-,Unknown,-,ribosomal protein S5 domain 2-like protein,protein-coding,-,-,-,ribosomal protein S5 domain 2-like protein,20200919,-
692275,27899430,SEPMUDRAFT_129531,SEPMUDRAFT_129531,-,-,Unknown,-,alpha-acetolactate decarboxylase,protein-coding,-,-,-,alpha-acetolactate decarboxylase,20200919,-
692275,27899431,SEPMUDRAFT_129537,SEPMUDRAFT_129537,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899432,SEPMUDRAFT_129541,SEPMUDRAFT_129541,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899433,SEPMUDRAFT_129545,SEPMUDRAFT_129545,-,-,Unknown,-,SMP-30/Gluconolaconase/LRE domain protein,protein-coding,-,-,-,SMP-30/Gluconolaconase/LRE domain protein,20200919,-
692275,27899434,SEPMUDRAFT_129579,SEPMUDRAFT_129579,-,-,Unknown,-,ribosome biogenesis ATPase RIX7,protein-coding,-,-,-,ribosome biogenesis ATPase RIX7,20200919,-
692275,27899435,SEPMUDRAFT_129585,SEPMUDRAFT_129585,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899436,SEPMUDRAFT_129599,SEPMUDRAFT_129599,-,-,Unknown,-,ankyrin repeat domain-containing protein,protein-coding,-,-,-,ankyrin repeat domain-containing protein,20200919,-
692275,27899437,SEPMUDRAFT_129614,SEPMUDRAFT_129614,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899438,SEPMUDRAFT_129635,SEPMUDRAFT_129635,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899439,SEPMUDRAFT_129669,SEPMUDRAFT_129669,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899440,SEPMUDRAFT_129671,SEPMUDRAFT_129671,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20200919,-
692275,27899441,SEPMUDRAFT_129696,SEPMUDRAFT_129696,-,-,Unknown,-,tRNA-synt_1b-domain-containing protein,protein-coding,-,-,-,tRNA-synt_1b-domain-containing protein,20200919,-
692275,27899442,SEPMUDRAFT_129719,SEPMUDRAFT_129719,-,-,Unknown,-,SET domain-containing protein,protein-coding,-,-,-,SET domain-containing protein,20200919,-
692275,27899443,SEPMUDRAFT_129761,SEPMUDRAFT_129761,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899444,SEPMUDRAFT_129778,SEPMUDRAFT_129778,-,-,Unknown,-,protein prenylyltransferase,protein-coding,-,-,-,protein prenylyltransferase,20200919,-
692275,27899445,SEPMUDRAFT_129799,SEPMUDRAFT_129799,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899446,SEPMUDRAFT_129805,SEPMUDRAFT_129805,-,-,Unknown,-,glycosyltransferase family 90 protein,protein-coding,-,-,-,glycosyltransferase family 90 protein,20200919,-
692275,27899447,SEPMUDRAFT_129809,SEPMUDRAFT_129809,-,-,Unknown,-,DUF55-domain-containing protein,protein-coding,-,-,-,DUF55-domain-containing protein,20200919,-
692275,27899448,SEPMUDRAFT_129814,SEPMUDRAFT_129814,-,-,Unknown,-,ras-domain-containing protein,protein-coding,-,-,-,ras-domain-containing protein,20200919,-
692275,27899449,SEPMUDRAFT_129834,SEPMUDRAFT_129834,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899450,SEPMUDRAFT_129854,SEPMUDRAFT_129854,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899451,SEPMUDRAFT_129855,SEPMUDRAFT_129855,-,-,Unknown,-,60S ribosomal protein L16-B,protein-coding,-,-,-,60S ribosomal protein L16-B,20200919,-
692275,27899452,SEPMUDRAFT_129858,SEPMUDRAFT_129858,-,-,Unknown,-,TATA-binding protein-associated factor MOT1,protein-coding,-,-,-,TATA-binding protein-associated factor MOT1,20200919,-
692275,27899453,SEPMUDRAFT_129866,SEPMUDRAFT_129866,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899454,SEPMUDRAFT_129882,SEPMUDRAFT_129882,-,-,Unknown,-,cytidine deaminase,protein-coding,-,-,-,cytidine deaminase,20200919,-
692275,27899455,SEPMUDRAFT_129895,SEPMUDRAFT_129895,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899456,SEPMUDRAFT_129973,SEPMUDRAFT_129973,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899457,SEPMUDRAFT_129980,SEPMUDRAFT_129980,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899458,SEPMUDRAFT_130000,SEPMUDRAFT_130000,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20200919,-
692275,27899459,SEPMUDRAFT_130001,SEPMUDRAFT_130001,-,-,Unknown,-,ubiquitin conjugating enzyme,protein-coding,-,-,-,ubiquitin conjugating enzyme,20200919,-
692275,27899460,SEPMUDRAFT_130007,SEPMUDRAFT_130007,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899461,SEPMUDRAFT_130022,SEPMUDRAFT_130022,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899462,SEPMUDRAFT_130025,SEPMUDRAFT_130025,-,-,Unknown,-,DNA topoisomerase,protein-coding,-,-,-,DNA topoisomerase,20200919,-
692275,27899463,SEPMUDRAFT_130028,SEPMUDRAFT_130028,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899464,SEPMUDRAFT_130036,SEPMUDRAFT_130036,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899465,SEPMUDRAFT_130051,SEPMUDRAFT_130051,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899466,SEPMUDRAFT_130063,SEPMUDRAFT_130063,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899467,SEPMUDRAFT_130066,SEPMUDRAFT_130066,-,-,Unknown,-,DUF1748-domain-containing protein,protein-coding,-,-,-,DUF1748-domain-containing protein,20200919,-
692275,27899468,SEPMUDRAFT_130070,SEPMUDRAFT_130070,-,-,Unknown,-,tRNA-synt_2-domain-containing protein,protein-coding,-,-,-,tRNA-synt_2-domain-containing protein,20200919,-
692275,27899469,SEPMUDRAFT_130078,SEPMUDRAFT_130078,-,-,Unknown,-,nucleoside hydrolase,protein-coding,-,-,-,nucleoside hydrolase,20200919,-
692275,27899470,SEPMUDRAFT_130080,SEPMUDRAFT_130080,-,-,Unknown,-,DUF1295-domain-containing protein,protein-coding,-,-,-,DUF1295-domain-containing protein,20200919,-
692275,27899471,SEPMUDRAFT_130095,SEPMUDRAFT_130095,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899472,SEPMUDRAFT_130104,SEPMUDRAFT_130104,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899473,SEPMUDRAFT_130108,SEPMUDRAFT_130108,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899474,SEPMUDRAFT_130110,SEPMUDRAFT_130110,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899475,SEPMUDRAFT_130128,SEPMUDRAFT_130128,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899476,SEPMUDRAFT_130133,SEPMUDRAFT_130133,-,-,Unknown,-,dihydroxyacetone kinase,protein-coding,-,-,-,dihydroxyacetone kinase,20200919,-
692275,27899477,SEPMUDRAFT_130140,SEPMUDRAFT_130140,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899478,SEPMUDRAFT_130155,SEPMUDRAFT_130155,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899479,SEPMUDRAFT_130158,SEPMUDRAFT_130158,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899480,SEPMUDRAFT_13018,SEPMUDRAFT_13018,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899481,SEPMUDRAFT_130184,SEPMUDRAFT_130184,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899482,SEPMUDRAFT_130187,SEPMUDRAFT_130187,-,-,Unknown,-,Seleno_W_rel-domain-containing protein,protein-coding,-,-,-,Seleno_W_rel-domain-containing protein,20200919,-
692275,27899483,SEPMUDRAFT_130237,SEPMUDRAFT_130237,-,-,Unknown,-,Rgp1-domain-containing protein,protein-coding,-,-,-,Rgp1-domain-containing protein,20200919,-
692275,27899484,SEPMUDRAFT_130238,SEPMUDRAFT_130238,-,-,Unknown,-,diphthamide biosynthesis protein 1,protein-coding,-,-,-,diphthamide biosynthesis protein 1,20200919,-
692275,27899485,SEPMUDRAFT_130241,SEPMUDRAFT_130241,-,-,Unknown,-,ras GEF,protein-coding,-,-,-,ras GEF,20200919,-
692275,27899486,SEPMUDRAFT_130242,SEPMUDRAFT_130242,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899487,SEPMUDRAFT_130246,SEPMUDRAFT_130246,-,-,Unknown,-,ATP-dependent DNA ligase,protein-coding,-,-,-,ATP-dependent DNA ligase,20200919,-
692275,27899488,SEPMUDRAFT_130311,SEPMUDRAFT_130311,-,-,Unknown,-,Smr-domain-containing protein,protein-coding,-,-,-,Smr-domain-containing protein,20200919,-
692275,27899489,SEPMUDRAFT_130355,SEPMUDRAFT_130355,-,-,Unknown,-,methylenetetrahydrofolate dehydrogenase,protein-coding,-,-,-,methylenetetrahydrofolate dehydrogenase,20200919,-
692275,27899490,SEPMUDRAFT_130359,SEPMUDRAFT_130359,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899491,SEPMUDRAFT_130367,SEPMUDRAFT_130367,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899492,SEPMUDRAFT_130396,SEPMUDRAFT_130396,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899493,SEPMUDRAFT_130408,SEPMUDRAFT_130408,-,-,Unknown,-,SET domain-containing protein,protein-coding,-,-,-,SET domain-containing protein,20200919,-
692275,27899494,SEPMUDRAFT_130416,SEPMUDRAFT_130416,-,-,Unknown,-,histone-fold-containing protein,protein-coding,-,-,-,histone-fold-containing protein,20200919,-
692275,27899495,SEPMUDRAFT_130456,SEPMUDRAFT_130456,-,-,Unknown,-,actin patch protein 1,protein-coding,-,-,-,actin patch protein 1,20200919,-
692275,27899496,SEPMUDRAFT_130458,SEPMUDRAFT_130458,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899497,SEPMUDRAFT_130521,SEPMUDRAFT_130521,-,-,Unknown,-,mitochondrial carrier,protein-coding,-,-,-,mitochondrial carrier,20200919,-
692275,27899498,SEPMUDRAFT_130527,SEPMUDRAFT_130527,-,-,Unknown,-,Prefoldin alpha subunit,protein-coding,-,-,-,Prefoldin alpha subunit,20200919,-
692275,27899499,SEPMUDRAFT_130542,SEPMUDRAFT_130542,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20200919,-
692275,27899500,SEPMUDRAFT_130583,SEPMUDRAFT_130583,-,-,Unknown,-,Pkinase-domain-containing protein,protein-coding,-,-,-,Pkinase-domain-containing protein,20200919,-
692275,27899501,SEPMUDRAFT_130586,SEPMUDRAFT_130586,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899502,SEPMUDRAFT_130595,SEPMUDRAFT_130595,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899503,SEPMUDRAFT_130602,SEPMUDRAFT_130602,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20200919,-
692275,27899504,SEPMUDRAFT_130606,SEPMUDRAFT_130606,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899505,SEPMUDRAFT_130617,SEPMUDRAFT_130617,-,-,Unknown,-,6-phosphogluconate dehydrogenase C-terminal domain-like protein,protein-coding,-,-,-,6-phosphogluconate dehydrogenase C-terminal domain-like protein,20200919,-
692275,27899506,SEPMUDRAFT_130715,SEPMUDRAFT_130715,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899507,SEPMUDRAFT_130728,SEPMUDRAFT_130728,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899508,SEPMUDRAFT_130740,SEPMUDRAFT_130740,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899509,SEPMUDRAFT_130754,SEPMUDRAFT_130754,-,-,Unknown,-,eukaryotic translation initiation factor 5A-2,protein-coding,-,-,-,eukaryotic translation initiation factor 5A-2,20200919,-
692275,27899510,SEPMUDRAFT_130763,SEPMUDRAFT_130763,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899511,SEPMUDRAFT_130768,SEPMUDRAFT_130768,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899512,SEPMUDRAFT_130794,SEPMUDRAFT_130794,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899513,SEPMUDRAFT_130797,SEPMUDRAFT_130797,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899514,SEPMUDRAFT_130808,SEPMUDRAFT_130808,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899515,SEPMUDRAFT_130828,SEPMUDRAFT_130828,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899516,SEPMUDRAFT_130830,SEPMUDRAFT_130830,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899517,SEPMUDRAFT_130835,SEPMUDRAFT_130835,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899518,SEPMUDRAFT_130845,SEPMUDRAFT_130845,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899519,SEPMUDRAFT_130852,SEPMUDRAFT_130852,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899520,SEPMUDRAFT_130859,SEPMUDRAFT_130859,-,-,Unknown,-,translation initiation factor 6,protein-coding,-,-,-,translation initiation factor 6,20200919,-
692275,27899521,SEPMUDRAFT_130885,SEPMUDRAFT_130885,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20200919,-
692275,27899522,SEPMUDRAFT_130907,SEPMUDRAFT_130907,-,-,Unknown,-,aquaporin,protein-coding,-,-,-,aquaporin,20200919,-
692275,27899523,SEPMUDRAFT_130927,SEPMUDRAFT_130927,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899524,SEPMUDRAFT_130956,SEPMUDRAFT_130956,-,-,Unknown,-,FAD/NAD(P)-binding domain-containing protein,protein-coding,-,-,-,FAD/NAD(P)-binding domain-containing protein,20200919,-
692275,27899525,SEPMUDRAFT_130968,SEPMUDRAFT_130968,-,-,Unknown,-,phospholipase D/nuclease,protein-coding,-,-,-,phospholipase D/nuclease,20200919,-
692275,27899526,SEPMUDRAFT_131004,SEPMUDRAFT_131004,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899527,SEPMUDRAFT_131010,SEPMUDRAFT_131010,-,-,Unknown,-,carbohydrate esterase family 4 protein,protein-coding,-,-,-,carbohydrate esterase family 4 protein,20200919,-
692275,27899528,SEPMUDRAFT_131036,SEPMUDRAFT_131036,-,-,Unknown,-,peptidyl-prolyl cis-trans isomerase cyp8,protein-coding,-,-,-,peptidyl-prolyl cis-trans isomerase cyp8,20200919,-
692275,27899529,SEPMUDRAFT_131056,SEPMUDRAFT_131056,-,-,Unknown,-,ABC transporter,protein-coding,-,-,-,ABC transporter,20200919,-
692275,27899530,SEPMUDRAFT_131063,SEPMUDRAFT_131063,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899531,SEPMUDRAFT_131081,SEPMUDRAFT_131081,-,-,Unknown,-,carbohydrate esterase family 3 protein,protein-coding,-,-,-,carbohydrate esterase family 3 protein,20200919,-
692275,27899532,SEPMUDRAFT_131111,SEPMUDRAFT_131111,-,-,Unknown,-,YjeF N-terminal domain-like protein,protein-coding,-,-,-,YjeF N-terminal domain-like protein,20200919,-
692275,27899533,SEPMUDRAFT_131118,SEPMUDRAFT_131118,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899534,SEPMUDRAFT_131128,SEPMUDRAFT_131128,-,-,Unknown,-,"peroxisomal d3,d2-enoyl-CoA isomerase",protein-coding,-,-,-,"peroxisomal d3,d2-enoyl-CoA isomerase",20200919,-
692275,27899535,SEPMUDRAFT_13113,SEPMUDRAFT_13113,-,-,Unknown,-,bola domain-containing protein,protein-coding,-,-,-,bola domain-containing protein,20200919,-
692275,27899536,SEPMUDRAFT_131141,SEPMUDRAFT_131141,-,-,Unknown,-,PK beta-barrel-protein domain-containing protein-like protein,protein-coding,-,-,-,PK beta-barrel-protein domain-containing protein-like protein,20200919,-
692275,27899537,SEPMUDRAFT_131144,SEPMUDRAFT_131144,-,-,Unknown,-,alpha/beta hydrolase,protein-coding,-,-,-,alpha/beta hydrolase,20200919,-
692275,27899538,SEPMUDRAFT_131152,SEPMUDRAFT_131152,-,-,Unknown,-,allantoin permease,protein-coding,-,-,-,allantoin permease,20200919,-
692275,27899539,SEPMUDRAFT_131170,SEPMUDRAFT_131170,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899540,SEPMUDRAFT_131174,SEPMUDRAFT_131174,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899541,SEPMUDRAFT_131183,SEPMUDRAFT_131183,-,-,Unknown,-,Cation_efflux-domain-containing protein,protein-coding,-,-,-,Cation_efflux-domain-containing protein,20200919,-
692275,27899542,SEPMUDRAFT_131208,SEPMUDRAFT_131208,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899543,SEPMUDRAFT_131223,SEPMUDRAFT_131223,-,-,Unknown,-,DUF300-domain-containing protein,protein-coding,-,-,-,DUF300-domain-containing protein,20200919,-
692275,27899544,SEPMUDRAFT_131256,SEPMUDRAFT_131256,-,-,Unknown,-,Spc24-domain-containing protein,protein-coding,-,-,-,Spc24-domain-containing protein,20200919,-
692275,27899545,SEPMUDRAFT_131258,SEPMUDRAFT_131258,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20200919,-
692275,27899546,SEPMUDRAFT_13130,SEPMUDRAFT_13130,-,-,Unknown,-,glycosyltransferase family 8 protein,protein-coding,-,-,-,glycosyltransferase family 8 protein,20200919,-
692275,27899547,SEPMUDRAFT_131319,SEPMUDRAFT_131319,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899548,SEPMUDRAFT_131321,SEPMUDRAFT_131321,-,-,Unknown,-,glycoside hydrolase family 12 protein,protein-coding,-,-,-,glycoside hydrolase family 12 protein,20200919,-
692275,27899549,SEPMUDRAFT_131342,SEPMUDRAFT_131342,-,-,Unknown,-,glycosyltransferase family 31 protein,protein-coding,-,-,-,glycosyltransferase family 31 protein,20200919,-
692275,27899550,SEPMUDRAFT_131346,SEPMUDRAFT_131346,-,-,Unknown,-,cysteine proteinase,protein-coding,-,-,-,cysteine proteinase,20200919,-
692275,27899551,SEPMUDRAFT_131350,SEPMUDRAFT_131350,-,-,Unknown,-,BSP-domain-containing protein,protein-coding,-,-,-,BSP-domain-containing protein,20200919,-
692275,27899552,SEPMUDRAFT_131366,SEPMUDRAFT_131366,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899553,SEPMUDRAFT_131377,SEPMUDRAFT_131377,-,-,Unknown,-,glycosyltransferase family 2 protein,protein-coding,-,-,-,glycosyltransferase family 2 protein,20200919,-
692275,27899554,SEPMUDRAFT_131404,SEPMUDRAFT_131404,-,-,Unknown,-,IF-2B-domain-containing protein,protein-coding,-,-,-,IF-2B-domain-containing protein,20200919,-
692275,27899555,SEPMUDRAFT_131415,SEPMUDRAFT_131415,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899556,SEPMUDRAFT_131426,SEPMUDRAFT_131426,-,-,Unknown,-,mycocerosic acid synthase,protein-coding,-,-,-,mycocerosic acid synthase,20200919,-
692275,27899557,SEPMUDRAFT_131434,SEPMUDRAFT_131434,-,-,Unknown,-,monooxygenase of the alternative pyrimidine degradation pathway,protein-coding,-,-,-,monooxygenase of the alternative pyrimidine degradation pathway,20200919,-
692275,27899558,SEPMUDRAFT_131436,SEPMUDRAFT_131436,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20200919,-
692275,27899559,SEPMUDRAFT_131440,SEPMUDRAFT_131440,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899560,SEPMUDRAFT_131443,SEPMUDRAFT_131443,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899561,SEPMUDRAFT_131454,SEPMUDRAFT_131454,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899562,SEPMUDRAFT_131455,SEPMUDRAFT_131455,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899563,SEPMUDRAFT_131459,SEPMUDRAFT_131459,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899564,SEPMUDRAFT_131467,SEPMUDRAFT_131467,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899565,SEPMUDRAFT_131473,SEPMUDRAFT_131473,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27899566,SEPMUDRAFT_131497,SEPMUDRAFT_131497,-,-,Unknown,-,"Osmotin, thaumatin-like protein",protein-coding,-,-,-,"Osmotin, thaumatin-like protein",20200919,-
692275,27899567,SEPMUDRAFT_131504,SEPMUDRAFT_131504,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
