#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1912939,64654382,F5891DRAFT_1000001,F5891DRAFT_1000001,-,-,Unknown,-,cobalamin-independent synthase,protein-coding,-,-,-,cobalamin-independent synthase,20210605,-
1912939,64659297,F5891DRAFT_1145309,F5891DRAFT_1145309,-,-,Unknown,-,zinc-finger of mitochondrial splicing suppressor 51-domain-containing protein,protein-coding,-,-,-,zinc-finger of mitochondrial splicing suppressor 51-domain-containing protein,20210605,-
1912939,64659298,F5891DRAFT_114531,F5891DRAFT_114531,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659299,F5891DRAFT_1145316,F5891DRAFT_1145316,-,-,Unknown,-,major facilitator superfamily domain-containing protein,protein-coding,-,-,-,major facilitator superfamily domain-containing protein,20210605,-
1912939,64659300,F5891DRAFT_1145366,F5891DRAFT_1145366,-,-,Unknown,-,proline-specific peptidase,protein-coding,-,-,-,proline-specific peptidase,20210605,-
1912939,64659301,F5891DRAFT_1145387,F5891DRAFT_1145387,-,-,Unknown,-,hemolysin-III related-domain-containing protein,protein-coding,-,-,-,hemolysin-III related-domain-containing protein,20210605,-
1912939,64659302,F5891DRAFT_1145481,F5891DRAFT_1145481,-,-,Unknown,-,CobB/CobQ-like glutamine amidotransferase domain-containing protein,protein-coding,-,-,-,CobB/CobQ-like glutamine amidotransferase domain-containing protein,20210605,-
1912939,64659303,F5891DRAFT_1145495,F5891DRAFT_1145495,-,-,Unknown,-,Sec34-like family-domain-containing protein,protein-coding,-,-,-,Sec34-like family-domain-containing protein,20210605,-
1912939,64659304,F5891DRAFT_1145515,F5891DRAFT_1145515,-,-,Unknown,-,kinase phosphorylation protein-domain-containing protein,protein-coding,-,-,-,kinase phosphorylation protein-domain-containing protein,20210605,-
1912939,64659305,F5891DRAFT_1145525,F5891DRAFT_1145525,-,-,Unknown,-,Mg-transporting ATPase,protein-coding,-,-,-,Mg-transporting ATPase,20210605,-
1912939,64659306,F5891DRAFT_1145631,F5891DRAFT_1145631,-,-,Unknown,-,SNF2 family N-terminal domain-containing protein,protein-coding,-,-,-,SNF2 family N-terminal domain-containing protein,20210605,-
1912939,64659307,F5891DRAFT_1145639,F5891DRAFT_1145639,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659308,F5891DRAFT_1145684,F5891DRAFT_1145684,-,-,Unknown,-,phosphatidate cytidylyltransferase,protein-coding,-,-,-,phosphatidate cytidylyltransferase,20210605,-
1912939,64659309,F5891DRAFT_1145710,F5891DRAFT_1145710,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659310,F5891DRAFT_1145827,F5891DRAFT_1145827,-,-,Unknown,-,membrane bound O-acyl transferase family-domain-containing protein,protein-coding,-,-,-,membrane bound O-acyl transferase family-domain-containing protein,20210605,-
1912939,64659311,F5891DRAFT_1145870,F5891DRAFT_1145870,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659312,F5891DRAFT_1145890,F5891DRAFT_1145890,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659313,F5891DRAFT_1145920,F5891DRAFT_1145920,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659314,F5891DRAFT_1145935,F5891DRAFT_1145935,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659315,F5891DRAFT_1145946,F5891DRAFT_1145946,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659316,F5891DRAFT_1145971,F5891DRAFT_1145971,-,-,Unknown,-,"TB2/DP1, HVA22 family-domain-containing protein",protein-coding,-,-,-,"TB2/DP1, HVA22 family-domain-containing protein",20210605,-
1912939,64659317,F5891DRAFT_1146014,F5891DRAFT_1146014,-,-,Unknown,-,Alpha/beta hydrolase family-domain-containing protein,protein-coding,-,-,-,Alpha/beta hydrolase family-domain-containing protein,20210605,-
1912939,64659318,F5891DRAFT_1146018,F5891DRAFT_1146018,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659319,F5891DRAFT_1146117,F5891DRAFT_1146117,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659320,F5891DRAFT_114614,F5891DRAFT_114614,-,-,Unknown,-,peptidase family C50-domain-containing protein,protein-coding,-,-,-,peptidase family C50-domain-containing protein,20210605,-
1912939,64659321,F5891DRAFT_1146219,F5891DRAFT_1146219,-,-,Unknown,-,peptidase M50B-like-domain-containing protein,protein-coding,-,-,-,peptidase M50B-like-domain-containing protein,20210605,-
1912939,64659322,F5891DRAFT_1146245,F5891DRAFT_1146245,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659323,F5891DRAFT_1146309,F5891DRAFT_1146309,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659324,F5891DRAFT_1146334,F5891DRAFT_1146334,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659325,F5891DRAFT_1146441,F5891DRAFT_1146441,-,-,Unknown,-,proteasome regulatory particle subunit,protein-coding,-,-,-,proteasome regulatory particle subunit,20210605,-
1912939,64659326,F5891DRAFT_1146518,F5891DRAFT_1146518,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659327,F5891DRAFT_1146541,F5891DRAFT_1146541,-,-,Unknown,-,S-adenosyl-L-methionine-dependent methyltransferase,protein-coding,-,-,-,S-adenosyl-L-methionine-dependent methyltransferase,20210605,-
1912939,64659328,F5891DRAFT_1146589,F5891DRAFT_1146589,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659329,F5891DRAFT_1146598,F5891DRAFT_1146598,-,-,Unknown,-,Mmp37-domain-containing protein,protein-coding,-,-,-,Mmp37-domain-containing protein,20210605,-
1912939,64659330,F5891DRAFT_1146681,F5891DRAFT_1146681,-,-,Unknown,-,aspartic peptidase domain-containing protein,protein-coding,-,-,-,aspartic peptidase domain-containing protein,20210605,-
1912939,64659331,F5891DRAFT_1146739,F5891DRAFT_1146739,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659332,F5891DRAFT_1146785,F5891DRAFT_1146785,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659333,F5891DRAFT_1146831,F5891DRAFT_1146831,-,-,Unknown,-,armadillo-type protein,protein-coding,-,-,-,armadillo-type protein,20210605,-
1912939,64659334,F5891DRAFT_1146885,F5891DRAFT_1146885,-,-,Unknown,-,glycosyl transferase,protein-coding,-,-,-,glycosyl transferase,20210605,-
1912939,64659335,F5891DRAFT_1146926,F5891DRAFT_1146926,-,-,Unknown,-,laccase,protein-coding,-,-,-,laccase,20210605,-
1912939,64659336,F5891DRAFT_1146949,F5891DRAFT_1146949,-,-,Unknown,-,glucanotransferase domain of glycogen debranching enzyme-domain-containing protein,protein-coding,-,-,-,glucanotransferase domain of glycogen debranching enzyme-domain-containing protein,20210605,-
1912939,64659337,F5891DRAFT_1146973,F5891DRAFT_1146973,-,-,Unknown,-,cytochrome c oxidase subunit VIb,protein-coding,-,-,-,cytochrome c oxidase subunit VIb,20210605,-
1912939,64659338,F5891DRAFT_1146978,F5891DRAFT_1146978,-,-,Unknown,-,adaptin N terminal region-domain-containing protein,protein-coding,-,-,-,adaptin N terminal region-domain-containing protein,20210605,-
1912939,64659339,F5891DRAFT_1147008,F5891DRAFT_1147008,-,-,Unknown,-,nitrogen permease regulator of amino acid transport activity 3-domain-containing protein,protein-coding,-,-,-,nitrogen permease regulator of amino acid transport activity 3-domain-containing protein,20210605,-
1912939,64659340,F5891DRAFT_1147047,F5891DRAFT_1147047,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659341,F5891DRAFT_1147261,F5891DRAFT_1147261,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659342,F5891DRAFT_1147288,F5891DRAFT_1147288,-,-,Unknown,-,Eisosome component PIL1-domain-containing protein,protein-coding,-,-,-,Eisosome component PIL1-domain-containing protein,20210605,-
1912939,64659343,F5891DRAFT_1147353,F5891DRAFT_1147353,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659344,F5891DRAFT_1147391,F5891DRAFT_1147391,-,-,Unknown,-,phosphatidylinositol N-acetylglucosaminyltransferase subunit C,protein-coding,-,-,-,phosphatidylinositol N-acetylglucosaminyltransferase subunit C,20210605,-
1912939,64659345,F5891DRAFT_1147463,F5891DRAFT_1147463,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659346,F5891DRAFT_1147619,F5891DRAFT_1147619,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659347,F5891DRAFT_1147654,F5891DRAFT_1147654,-,-,Unknown,-,isoprenoid synthase domain-containing protein,protein-coding,-,-,-,isoprenoid synthase domain-containing protein,20210605,-
1912939,64659348,F5891DRAFT_1147694,F5891DRAFT_1147694,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659349,F5891DRAFT_1147864,F5891DRAFT_1147864,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659350,F5891DRAFT_1147904,F5891DRAFT_1147904,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659351,F5891DRAFT_114794,F5891DRAFT_114794,-,-,Unknown,-,NCS1 nucleoside transporter family,protein-coding,-,-,-,NCS1 nucleoside transporter family,20210605,-
1912939,64659352,F5891DRAFT_1147945,F5891DRAFT_1147945,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659353,F5891DRAFT_1147967,F5891DRAFT_1147967,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659354,F5891DRAFT_1147982,F5891DRAFT_1147982,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20210605,-
1912939,64659355,F5891DRAFT_1147987,F5891DRAFT_1147987,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659356,F5891DRAFT_1147996,F5891DRAFT_1147996,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659357,F5891DRAFT_1148016,F5891DRAFT_1148016,-,-,Unknown,-,peptide chain release factor 1,protein-coding,-,-,-,peptide chain release factor 1,20210605,-
1912939,64659358,F5891DRAFT_1148019,F5891DRAFT_1148019,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210605,-
1912939,64659359,F5891DRAFT_1148029,F5891DRAFT_1148029,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659360,F5891DRAFT_1148083,F5891DRAFT_1148083,-,-,Unknown,-,argininosuccinate synthetase,protein-coding,-,-,-,argininosuccinate synthetase,20210605,-
1912939,64659361,F5891DRAFT_1148153,F5891DRAFT_1148153,-,-,Unknown,-,Sec20-domain-containing protein,protein-coding,-,-,-,Sec20-domain-containing protein,20210605,-
1912939,64659362,F5891DRAFT_1148194,F5891DRAFT_1148194,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659363,F5891DRAFT_1148211,F5891DRAFT_1148211,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659364,F5891DRAFT_1148217,F5891DRAFT_1148217,-,-,Unknown,-,glycoside hydrolase family 51 protein,protein-coding,-,-,-,glycoside hydrolase family 51 protein,20210605,-
1912939,64659365,F5891DRAFT_1148285,F5891DRAFT_1148285,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210605,-
1912939,64659366,F5891DRAFT_1148333,F5891DRAFT_1148333,-,-,Unknown,-,glycoside hydrolase family 16 protein,protein-coding,-,-,-,glycoside hydrolase family 16 protein,20210605,-
1912939,64659367,F5891DRAFT_1148392,F5891DRAFT_1148392,-,-,Unknown,-,UbiA prenyltransferase family,protein-coding,-,-,-,UbiA prenyltransferase family,20210605,-
1912939,64659368,F5891DRAFT_1148400,F5891DRAFT_1148400,-,-,Unknown,-,Redoxin,protein-coding,-,-,-,Redoxin,20210605,-
1912939,64659369,F5891DRAFT_1148447,F5891DRAFT_1148447,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659370,F5891DRAFT_1148470,F5891DRAFT_1148470,-,-,Unknown,-,"OSCP, subunit 5 of the stator stalk of mitochondrial F1F0 ATP synthase",protein-coding,-,-,-,"OSCP, subunit 5 of the stator stalk of mitochondrial F1F0 ATP synthase",20210605,-
1912939,64659371,F5891DRAFT_1148495,F5891DRAFT_1148495,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659372,F5891DRAFT_1148499,F5891DRAFT_1148499,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210605,-
1912939,64659373,F5891DRAFT_1148574,F5891DRAFT_1148574,-,-,Unknown,-,Mdm33 family-domain-containing protein,protein-coding,-,-,-,Mdm33 family-domain-containing protein,20210605,-
1912939,64659374,F5891DRAFT_1148674,F5891DRAFT_1148674,-,-,Unknown,-,vacuolar DHA amino acid exporter,protein-coding,-,-,-,vacuolar DHA amino acid exporter,20210605,-
1912939,64659375,F5891DRAFT_1148676,F5891DRAFT_1148676,-,-,Unknown,-,kinase-like protein,protein-coding,-,-,-,kinase-like protein,20210605,-
1912939,64659376,F5891DRAFT_1148724,F5891DRAFT_1148724,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659377,F5891DRAFT_1148854,F5891DRAFT_1148854,-,-,Unknown,-,HAD-like domain-containing protein,protein-coding,-,-,-,HAD-like domain-containing protein,20210605,-
1912939,64659378,F5891DRAFT_1148887,F5891DRAFT_1148887,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659379,F5891DRAFT_1148932,F5891DRAFT_1148932,-,-,Unknown,-,RNA ligase-domain-containing protein,protein-coding,-,-,-,RNA ligase-domain-containing protein,20210605,-
1912939,64659380,F5891DRAFT_1148936,F5891DRAFT_1148936,-,-,Unknown,-,Got1/Sft2-like family-domain-containing protein,protein-coding,-,-,-,Got1/Sft2-like family-domain-containing protein,20210605,-
1912939,64659381,F5891DRAFT_1148951,F5891DRAFT_1148951,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659382,F5891DRAFT_1149158,F5891DRAFT_1149158,-,-,Unknown,-,CHAT domain-containing protein,protein-coding,-,-,-,CHAT domain-containing protein,20210605,-
1912939,64659383,F5891DRAFT_1149197,F5891DRAFT_1149197,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659384,F5891DRAFT_1149249,F5891DRAFT_1149249,-,-,Unknown,-,kinase-like domain-containing protein,protein-coding,-,-,-,kinase-like domain-containing protein,20210605,-
1912939,64659385,F5891DRAFT_1149266,F5891DRAFT_1149266,-,-,Unknown,-,coatomer WD associated region-domain-containing protein,protein-coding,-,-,-,coatomer WD associated region-domain-containing protein,20210605,-
1912939,64659386,F5891DRAFT_1149277,F5891DRAFT_1149277,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659387,F5891DRAFT_1149286,F5891DRAFT_1149286,-,-,Unknown,-,pyrroline-5-carboxylate dehydrogenase rocA,protein-coding,-,-,-,pyrroline-5-carboxylate dehydrogenase rocA,20210605,-
1912939,64659388,F5891DRAFT_1149317,F5891DRAFT_1149317,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659389,F5891DRAFT_1149325,F5891DRAFT_1149325,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659390,F5891DRAFT_1149336,F5891DRAFT_1149336,-,-,Unknown,-,TIP49 C-terminus-domain-containing protein,protein-coding,-,-,-,TIP49 C-terminus-domain-containing protein,20210605,-
1912939,64659391,F5891DRAFT_1149351,F5891DRAFT_1149351,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210605,-
1912939,64659392,F5891DRAFT_114936,F5891DRAFT_114936,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659393,F5891DRAFT_1149360,F5891DRAFT_1149360,-,-,Unknown,-,multidrug resistance protein 4,protein-coding,-,-,-,multidrug resistance protein 4,20210605,-
1912939,64659394,F5891DRAFT_1149369,F5891DRAFT_1149369,-,-,Unknown,-,major facilitator superfamily domain-containing protein,protein-coding,-,-,-,major facilitator superfamily domain-containing protein,20210605,-
1912939,64659395,F5891DRAFT_1149390,F5891DRAFT_1149390,-,-,Unknown,-,Alpha/Beta hydrolase protein,protein-coding,-,-,-,Alpha/Beta hydrolase protein,20210605,-
1912939,64659396,F5891DRAFT_1149415,F5891DRAFT_1149415,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659397,F5891DRAFT_1149440,F5891DRAFT_1149440,-,-,Unknown,-,transcriptional repressor TCF25-domain-containing protein,protein-coding,-,-,-,transcriptional repressor TCF25-domain-containing protein,20210605,-
1912939,64659398,F5891DRAFT_1149502,F5891DRAFT_1149502,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659399,F5891DRAFT_1149524,F5891DRAFT_1149524,-,-,Unknown,-,S-adenosyl-L-methionine-dependent methyltransferase,protein-coding,-,-,-,S-adenosyl-L-methionine-dependent methyltransferase,20210605,-
1912939,64659400,F5891DRAFT_1149536,F5891DRAFT_1149536,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659401,F5891DRAFT_1149570,F5891DRAFT_1149570,-,-,Unknown,-,kinase-like domain-containing protein,protein-coding,-,-,-,kinase-like domain-containing protein,20210605,-
1912939,64659402,F5891DRAFT_1149640,F5891DRAFT_1149640,-,-,Unknown,-,asparaginase-domain-containing protein,protein-coding,-,-,-,asparaginase-domain-containing protein,20210605,-
1912939,64659403,F5891DRAFT_1149678,F5891DRAFT_1149678,-,-,Unknown,-,CHAT domain-containing protein,protein-coding,-,-,-,CHAT domain-containing protein,20210605,-
1912939,64659404,F5891DRAFT_1149741,F5891DRAFT_1149741,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659405,F5891DRAFT_1149757,F5891DRAFT_1149757,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64659406,F5891DRAFT_1149764,F5891DRAFT_1149764,-,-,Unknown,-,common central domain of tyrosinase-domain-containing protein,protein-coding,-,-,-,common central domain of tyrosinase-domain-containing protein,20210605,-
1912939,64659407,F5891DRAFT_1149777,F5891DRAFT_1149777,-,-,Unknown,-,mitochondrial carrier protein RIM2,protein-coding,-,-,-,mitochondrial carrier protein RIM2,20210605,-
1912939,64659408,F5891DRAFT_1149805,F5891DRAFT_1149805,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64659409,F5891DRAFT_1149872,F5891DRAFT_1149872,-,-,Unknown,-,ribosomal protein S5 domain 2-type protein,protein-coding,-,-,-,ribosomal protein S5 domain 2-type protein,20210605,-
