#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5855,5471212,PVX_087090,PVX_087090,-,-,7,-,"aspartyl aminopeptidase, putative",protein-coding,-,-,-,"aspartyl aminopeptidase, putative",20200923,-
5855,5473136,PVX_100555,PVX_100555,-,-,14,-,dihydrolipoamide dehydrogenase family protein,protein-coding,-,-,-,dihydrolipoamide dehydrogenase family protein,20200926,-
5855,5473137,PVX_100560,PVX_100560,-,-,14,-,"cytochrome b5, putative",protein-coding,-,-,-,"cytochrome b5, putative",20200926,-
5855,5473138,PVX_100515,PVX_100515,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473139,PVX_100520,PVX_100520,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473140,PVX_100525,PVX_100525,-,-,14,-,"pre-mRNA splicing factor RNA helicase, putative",protein-coding,-,-,-,"pre-mRNA splicing factor RNA helicase, putative",20200918,-
5855,5473141,PVX_100565,PVX_100565,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473142,PVX_100570,PVX_100570,-,-,14,-,F-box domain containing protein,protein-coding,-,-,-,F-box domain containing protein,20200918,-
5855,5473143,PVX_100575,PVX_100575,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473144,PVX_100580,PVX_100580,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473145,PVX_100585,PVX_100585,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473146,PVX_100590,PVX_100590,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473147,PVX_100595,PVX_100595,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473148,PVX_100600,PVX_100600,-,-,14,-,"elongation factor g, mitochindrial precursor, putative",protein-coding,-,-,-,"elongation factor g, mitochindrial precursor, putative",20200918,-
5855,5473149,PVX_100610,PVX_100610,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473150,PVX_100615,PVX_100615,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473151,PVX_100620,PVX_100620,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473152,PVX_100625,PVX_100625,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473153,PVX_100630,PVX_100630,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473154,PVX_100635,PVX_100635,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473155,PVX_100640,PVX_100640,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473156,PVX_100645,PVX_100645,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473157,PVX_100650,PVX_100650,-,-,14,-,"Ulp1 protease family, C-terminal catalytic domain containing protein",protein-coding,-,-,-,"Ulp1 protease family, C-terminal catalytic domain containing protein",20200918,-
5855,5473158,PVX_100655,PVX_100655,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473159,PVX_100660,PVX_100660,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473160,PVX_100665,PVX_100665,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473161,PVX_100670,PVX_100670,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473162,PVX_100675,PVX_100675,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473163,PVX_100680,PVX_100680,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473164,PVX_100685,PVX_100685,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473165,PVX_100690,PVX_100690,-,-,14,-,"Splicing factor 3B subunit 3, putative",protein-coding,-,-,-,"Splicing factor 3B subunit 3, putative",20200926,-
5855,5473166,PVX_100695,PVX_100695,-,-,14,-,CHCH domain containing protein,protein-coding,-,-,-,CHCH domain containing protein,20200926,-
5855,5473167,PVX_100700,PVX_100700,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473168,PVX_100705,PVX_100705,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473169,PVX_100710,PVX_100710,-,-,14,-,"vacuolar-type H+ pumping pyrophosphatase, putative",protein-coding,-,-,-,"vacuolar-type H+ pumping pyrophosphatase, putative",20200926,-
5855,5473170,PVX_100715,PVX_100715,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473171,PVX_100720,PVX_100720,-,-,14,-,"tetQ family GTPase, putative",protein-coding,-,-,-,"tetQ family GTPase, putative",20200918,-
5855,5473172,PVX_100722,PVX_100722,-,-,14,-,tRNA,tRNA,-,-,-,-,20200918,-
5855,5473173,PVX_100730,PVX_100730,-,-,14,-,"serine hydroxymethyltransferase, putative",protein-coding,-,-,-,"serine hydroxymethyltransferase, putative",20200923,-
5855,5473174,PVX_100735,PVX_100735,-,-,14,-,"ATP synthase beta chain, mitochondrial precursor, putative",protein-coding,-,-,-,"ATP synthase beta chain, mitochondrial precursor, putative",20200926,-
5855,5473175,PVX_100740,PVX_100740,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473176,PVX_100745,PVX_100745,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473177,PVX_100750,PVX_100750,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5473178,PVX_100755,PVX_100755,-,-,14,-,"clustered-asparagine-rich protein, putative",protein-coding,-,-,-,"clustered-asparagine-rich protein, putative",20200918,-
5855,5473179,PVX_100760,PVX_100760,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473180,PVX_100765,PVX_100765,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473181,PVX_100770,PVX_100770,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473182,PVX_100775,PVX_100775,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5473183,PVX_100780,PVX_100780,-,-,14,-,p25-alpha domain containing protein,protein-coding,-,-,-,p25-alpha domain containing protein,20200926,-
5855,5473184,PVX_100785,PVX_100785,-,-,14,-,"S-adenosyl-methyltransferase mraW, putative",protein-coding,-,-,-,"S-adenosyl-methyltransferase mraW, putative",20200918,-
5855,5473185,PVX_100790,PVX_100790,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473186,PVX_100795,PVX_100795,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473187,PVX_100800,PVX_100800,-,-,14,-,"ubiquitin activating enzyme, putative",protein-coding,-,-,-,"ubiquitin activating enzyme, putative",20200923,-
5855,5473188,PVX_100805,PVX_100805,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473189,PVX_100810,PVX_100810,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473190,PVX_100815,PVX_100815,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473191,PVX_100820,PVX_100820,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473192,PVX_100825,PVX_100825,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473193,PVX_100830,PVX_100830,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473194,PVX_100835,PVX_100835,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5473195,PVX_100840,PVX_100840,-,-,14,-,"ubiquitin-like protein, putative",protein-coding,-,-,-,"ubiquitin-like protein, putative",20201010,-
5855,5473196,PVX_100845,PVX_100845,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473197,PVX_100850,PVX_100850,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5473198,PVX_100855,PVX_100855,-,-,14,-,"calcyclin binding protein, putative",protein-coding,-,-,-,"calcyclin binding protein, putative",20200923,-
5855,5473199,PVX_100860,PVX_100860,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473200,PVX_100865,PVX_100865,-,-,14,-,"cell cycle control protein, putative",protein-coding,-,-,-,"cell cycle control protein, putative",20200918,-
5855,5473201,PVX_100870,PVX_100870,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473202,PVX_100875,PVX_100875,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473203,PVX_100880,PVX_100880,-,-,14,-,"sphingomyelin phosphodiesterase, putative",protein-coding,-,-,-,"sphingomyelin phosphodiesterase, putative",20200923,-
5855,5473204,PVX_100885,PVX_100885,-,-,14,-,K+ channel tetramerisation domain containing protein,protein-coding,-,-,-,K+ channel tetramerisation domain containing protein,20200926,-
5855,5473205,PVX_100890,PVX_100890,-,-,14,-,"long-chain-fatty-acid--CoA ligase, putative",protein-coding,-,-,-,"long-chain-fatty-acid--CoA ligase, putative",20200918,-
5855,5473206,PVX_100895,PVX_100895,-,-,14,-,"serine/threonine-protein kinase 2, putative",protein-coding,-,-,-,"serine/threonine-protein kinase 2, putative",20200926,-
5855,5473207,PVX_100900,PVX_100900,-,-,14,-,HD domain containing protein,protein-coding,-,-,-,HD domain containing protein,20200918,-
5855,5473208,PVX_100905,PVX_100905,-,-,14,-,"50S ribosomal protein L23, putative",protein-coding,-,-,-,"50S ribosomal protein L23, putative",20200926,-
5855,5473209,PVX_100910,PVX_100910,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473210,PVX_100915,PVX_100915,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473211,PVX_100920,PVX_100920,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473212,PVX_100925,PVX_100925,-,-,14,-,"DNA gyrase subunit b, putative",protein-coding,-,-,-,"DNA gyrase subunit b, putative",20200918,-
5855,5473213,PVX_100930,PVX_100930,-,-,14,-,"hydroxyethylthiazole kinase, putative",protein-coding,-,-,-,"hydroxyethylthiazole kinase, putative",20200923,-
5855,5473214,PVX_100935,PVX_100935,-,-,14,-,"cell division protein FtsH, putative",protein-coding,-,-,-,"cell division protein FtsH, putative",20200923,-
5855,5473215,PVX_100940,PVX_100940,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473216,PVX_100945,PVX_100945,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473217,PVX_100950,PVX_100950,-,-,14,-,"3-hydroxyisobutyryl-coenzyme A hydrolase, putative",protein-coding,-,-,-,"3-hydroxyisobutyryl-coenzyme A hydrolase, putative",20200918,-
5855,5473218,PVX_100955,PVX_100955,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5473219,PVX_100960,PVX_100960,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473220,PVX_100965,PVX_100965,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473221,PVX_100970,PVX_100970,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473222,PVX_100975,PVX_100975,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473223,PVX_100980,PVX_100980,-,-,14,-,"mitochondrial carrier protein, putative",protein-coding,-,-,-,"mitochondrial carrier protein, putative",20200926,-
5855,5473224,PVX_100985,PVX_100985,-,-,14,-,"replication factor C subunit 4, putative",protein-coding,-,-,-,"replication factor C subunit 4, putative",20200926,-
5855,5473225,PVX_100990,PVX_100990,-,-,14,-,"DEAD/DEAH box helicase, putative",protein-coding,-,-,-,"DEAD/DEAH box helicase, putative",20200918,-
5855,5473226,PVX_100995,PVX_100995,-,-,14,-,TPR Domain containing protein,protein-coding,-,-,-,TPR Domain containing protein,20200926,-
5855,5473227,PVX_101000,PVX_101000,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5473228,PVX_101005,PVX_101005,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473229,PVX_101010,PVX_101010,-,-,14,-,"queuine tRNA ribosyltransferase, putative",protein-coding,-,-,-,"queuine tRNA ribosyltransferase, putative",20200918,-
5855,5473230,PVX_101015,PVX_101015,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473231,PVX_101020,PVX_101020,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5473232,PVX_101025,PVX_101025,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473233,PVX_101030,PVX_101030,-,-,14,-,"prenyltransferase alpha subunit, putative",protein-coding,-,-,-,"prenyltransferase alpha subunit, putative",20200918,-
5855,5473234,PVX_101035,PVX_101035,-,-,14,-,"40S ribosomal protein S17, putative",protein-coding,-,-,-,"40S ribosomal protein S17, putative",20200923,-
5855,5473235,PVX_101040,PVX_101040,-,-,14,-,"rab GDP dissociation inhibitor beta, putative",protein-coding,-,-,-,"rab GDP dissociation inhibitor beta, putative",20200923,-
5855,5473236,PVX_101045,PVX_101045,-,-,14,-,"mitochondrial import inner membrane translocase subunit, putative",protein-coding,-,-,-,"mitochondrial import inner membrane translocase subunit, putative",20200918,-
5855,5473237,PVX_101050,PVX_101050,-,-,14,-,"t-SNARE, putative",protein-coding,-,-,-,"t-SNARE, putative",20200923,-
5855,5473238,PVX_101055,PVX_101055,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473239,PVX_101060,PVX_101060,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473240,PVX_101065,PVX_101065,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473241,PVX_101070,PVX_101070,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5473242,PVX_101075,PVX_101075,-,-,14,-,"vacuolar sorting protein SNF7, putative",protein-coding,-,-,-,"vacuolar sorting protein SNF7, putative",20200918,-
5855,5473243,PVX_101080,PVX_101080,-,-,14,-,"translation initiation factor SUI1, putative",protein-coding,-,-,-,"translation initiation factor SUI1, putative",20200926,-
5855,5473244,PVX_101085,PVX_101085,-,-,14,-,ubiquitin-conjugating enzyme domain containing protein,protein-coding,-,-,-,ubiquitin-conjugating enzyme domain containing protein,20200923,-
5855,5473245,PVX_101090,PVX_101090,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5473246,PVX_101095,PVX_101095,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473247,PVX_101100,PVX_101100,-,-,14,-,"glucose inhibited division protein A homologue, putative",protein-coding,-,-,-,"glucose inhibited division protein A homologue, putative",20200918,-
5855,5473248,PVX_101105,PVX_101105,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473249,PVX_101110,PVX_101110,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473250,PVX_101115,PVX_101115,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473251,PVX_101120,PVX_101120,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473252,PVX_101125,PVX_101125,-,-,14,-,GTP-ase activating protein for Arf containing protein,protein-coding,-,-,-,GTP-ase activating protein for Arf containing protein,20200918,-
5855,5473253,PVX_101130,PVX_101130,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5473254,PVX_101135,PVX_101135,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5473255,PVX_101140,PVX_101140,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473256,PVX_101145,PVX_101145,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5473257,PVX_101150,PVX_101150,-,-,14,-,"kinesin, putative",protein-coding,-,-,-,"kinesin, putative",20200926,-
5855,5473258,PVX_101155,PVX_101155,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473259,PVX_101160,PVX_101160,-,-,14,-,"ubiquitin-conjugating enzyme E2, putative",protein-coding,-,-,-,"ubiquitin-conjugating enzyme E2, putative",20200918,-
5855,5473260,PVX_101165,PVX_101165,-,-,14,-,"50S ribosomal protein L3, putative",protein-coding,-,-,-,"50S ribosomal protein L3, putative",20200923,-
5855,5473261,PVX_101170,PVX_101170,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473262,PVX_101175,PVX_101175,-,-,14,-,Kinesin motor domain containing protein,protein-coding,-,-,-,Kinesin motor domain containing protein,20200918,-
5855,5473263,PVX_101180,PVX_101180,-,-,14,-,ENTH domain containing protein,protein-coding,-,-,-,ENTH domain containing protein,20200926,-
5855,5473264,PVX_101185,PVX_101185,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5473265,PVX_101190,PVX_101190,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473266,PVX_101195,PVX_101195,-,-,14,-,"5-aminolevulinic acid synthase, putative",protein-coding,-,-,-,"5-aminolevulinic acid synthase, putative",20200918,-
5855,5473267,PVX_101200,PVX_101200,-,-,14,-,actin,protein-coding,-,-,-,actin,20200923,-
5855,5473268,PVX_101205,PVX_101205,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473269,PVX_101210,PVX_101210,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473270,PVX_101215,PVX_101215,-,-,14,-,"myosin A tail domain interacting protein MTIP, putative",protein-coding,-,-,-,"myosin A tail domain interacting protein MTIP, putative",20200918,-
5855,5473271,PVX_101220,PVX_101220,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5473272,PVX_101225,PVX_101225,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5473273,PVX_101230,PVX_101230,-,-,14,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
